Incident ID,Year,State,City Or County,Victims Killed,Victims Injured
1276298,2018,Louisiana,Natchitoches,1,3
1272855,2018,Wisconsin,Madison,0,4
1273161,2018,California,Inglewood,0,5
1272106,2018,New York,Corona (Queens),0,5
1267682,2018,Florida,Miami,0,5
1266937,2018,Tennessee,Powell,0,4
1262814,2018,Alabama,Demopolis,2,2
1263332,2018,California,Oakland,0,4
1263086,2018,Texas,Houston,1,3
1262013,2018,Florida,Miami,2,5
1261351,2018,Indiana,Fort Wayne,3,2
1260525,2018,Missouri,Saint Louis,0,4
1258777,2018,Colorado,Denver,1,3
1258804,2018,Pennsylvania,Philadelphia,4,0
1258009,2018,California,Los Angeles (Watts),1,3
1257508,2018,Arkansas,Little Rock,3,1
1256435,2018,Louisiana,Baton Rouge,3,1
1254225,2018,New Mexico,Gallup,3,1
1254084,2018,North Carolina,Dunn,3,1
1253361,2018,Arizona,Globe,3,1
1249561,2018,California,Thousand Oaks,12,2
1246727,2018,New York,Watertown,0,5
1247019,2018,California,Long Beach (North Long Beach),0,4
1246489,2018,Florida,Tallahassee,2,4
1245274,2018,Missouri,Springfield,3,2
1245703,2018,Minnesota,Minneapolis,0,5
1244754,2018,Michigan,Detroit,1,3
1246059,2018,California,Vallejo,2,3
1244424,2018,California,Los Angeles,0,5
1243331,2018,California,Riverside,0,7
1243010,2018,Arkansas,El Dorado,2,2
1242807,2018,Tennessee,Memphis,0,5
1241819,2018,Pennsylvania,Pittsburgh,11,6
1242443,2018,New Jersey,Jersey City,1,3
1240751,2018,Illinois,Chicago,0,5
1238603,2018,Illinois,Chicago,0,6
1237930,2018,Florida,Jacksonville,1,5
1238052,2018,Washington,Lakewood,1,3
1234087,2018,Georgia,Atlanta,0,4
1233663,2018,Tennessee,Columbia,4,0
1232554,2018,Texas,Fort Worth,0,4
1233563,2018,Nevada,Las Vegas,3,1
1233068,2018,California,Palo Alto (East Palo Alto),2,2
1232288,2018,Texas,Taft,4,1
1232018,2018,Missouri,Saint Louis,0,4
1232044,2018,South Carolina,Spartanburg,0,6
1231385,2018,Nevada,Las Vegas,0,4
1229738,2018,Alabama,Birmingham,0,4
1226923,2018,Oklahoma,Tulsa,0,4
1226853,2018,Texas,Houston,1,3
1226384,2018,California,Oakland,0,4
1226179,2018,New Mexico,Espanola (Española),1,3
1225631,2018,Georgia,Swainsboro,0,4
1223865,2018,South Carolina,Florence,2,6
1223755,2018,Pennsylvania,Philadelphia,1,4
1221758,2018,Illinois,Chicago,2,2
1221794,2018,California,Compton,1,3
1220912,2018,Florida,Orlando,1,4
1220331,2018,Pennsylvania,Philadelphia,2,2
1217150,2018,Tennessee,Memphis,3,2
1215987,2018,California,Bakersfield,1,4
1215954,2018,California,Baldwin Park,0,4
1215904,2018,New York,Hempstead,0,4
1215739,2018,District of Columbia,Washington,0,4
1213926,2018,Maryland,Aberdeen,3,3
1214298,2018,New York,Syracuse,0,5
1213223,2018,Wisconsin,Middleton,0,4
1213836,2018,Illinois,Chicago,0,4
1213293,2018,Pennsylvania,Masontown,0,4
1212984,2018,Louisiana,New Orleans (Algiers),0,4
1212567,2018,Tennessee,Memphis,0,4
1211659,2018,Maryland,Silver Spring,3,1
1210742,2018,Wisconsin,Milwaukee,0,4
1209006,2018,California,Bakersfield,5,0
1208397,2018,Illinois,Chicago,0,4
1206828,2018,Tennessee,Memphis,0,5
1206409,2018,Illinois,Elgin,1,3
1206375,2018,Alabama,Auburn,1,4
1206476,2018,Florida,Jacksonville,0,4
1206050,2018,Minnesota,Minneapolis,1,3
1204538,2018,Ohio,Cincinnati,3,2
1204486,2018,Georgia,Albany,0,4
1202134,2018,Texas,San Antonio,0,4
1202274,2018,New Jersey,Paterson,2,2
1202318,2018,Alabama,Birmingham,0,6
1201885,2018,Arkansas,Fort Smith,0,4
1202332,2018,California,San Bernardino,0,8
1202437,2018,New Jersey,Trenton,0,4
1201973,2018,Florida,Fort Lauderdale (Lauderhill),1,3
1201135,2018,Ohio,Cleveland,1,7
1200904,2018,Colorado,Aurora,2,2
1197278,2018,Arkansas,Pine Bluff,1,3
1196028,2018,Florida,Jacksonville,2,9
1195537,2018,Virginia,Richmond,0,5
1196051,2018,Tennessee,Nashville,1,4
1194315,2018,Pennsylvania,Philadelphia,0,4
1194598,2018,Maryland,Baltimore,0,4
1194057,2018,Missouri,Saint Louis,0,4
1192788,2018,Tennessee,Memphis,0,4
1191368,2018,Tennessee,Jackson,1,4
1192036,2018,Ohio,Cleveland,1,3
1191279,2018,Illinois,Chicago,0,5
1190035,2018,New York,Bronx,0,4
1189717,2018,Illinois,Chicago,0,7
1188597,2018,South Carolina,Greenwood,0,5
1186888,2018,Pennsylvania,Wyncote,0,5
1185622,2018,Pennsylvania,Pittsburgh,0,4
1185520,2018,California,Clearlake,3,1
1184607,2018,Colorado,Thornton,1,3
1186061,2018,California,San Francisco,1,4
1184992,2018,Missouri,Saint Louis,0,4
1184206,2018,Michigan,Detroit,0,4
1182893,2018,New Jersey,Paterson,0,4
1182717,2018,Pennsylvania,Philadelphia,2,4
1179935,2018,Illinois,Chicago,1,4
1179619,2018,Illinois,Chicago,1,5
1179607,2018,Illinois,Chicago,0,8
1179677,2018,Illinois,Chicago,0,4
1179644,2018,Illinois,Chicago,0,4
1179810,2018,Nevada,Las Vegas,0,6
1180161,2018,Missouri,Kansas City,0,6
1179805,2018,Illinois,Chicago,1,3
1179589,2018,Wisconsin,Milwaukee,0,4
1176169,2018,California,Gardena,2,3
1177024,2018,Georgia,Savannah,0,4
1175571,2018,Illinois,Chicago,0,4
1174423,2018,Pennsylvania,York,0,4
1174960,2018,Arizona,Phoenix,1,4
1174990,2018,Michigan,Lansing,0,4
1174190,2018,Louisiana,New Orleans,3,7
1174527,2018,California,Los Angeles,2,4
1173476,2018,Texas,Robstown,4,0
1173637,2018,Illinois,Chicago,0,4
1172224,2018,Ohio,Cleveland,1,6
1173069,2018,California,Oakland,2,2
1172403,2018,Texas,Dallas,0,6
1172333,2018,Louisiana,New Orleans,0,4
1170482,2018,Illinois,Chicago,0,5
1168828,2018,Maryland,Baltimore,0,4
1169103,2018,Illinois,Chicago,2,5
1169656,2018,Washington,Sunnyside,1,4
1167806,2018,New Jersey,Elizabeth,0,4
1166302,2018,Oklahoma,Oklahoma City,0,4
1165214,2018,Florida,Palm Beach Gardens (Riviera Beach),2,4
1165299,2018,Pennsylvania,Philadelphia,1,4
1165183,2018,District of Columbia,Washington,1,4
1164167,2018,Colorado,Denver,0,4
1164110,2018,Tennessee,Chattanooga,0,5
1163947,2018,Maryland,Fort Washington,0,4
1162785,2018,Virginia,Richmond,1,3
1162687,2018,Tennessee,Memphis,0,5
1162437,2018,Texas,Houston,0,4
1161230,2018,Florida,Reddick,0,4
1159820,2018,Florida,Orlando,1,4
1160253,2018,Delaware,Wilmington,4,0
1160418,2018,Alabama,Brandon,0,5
1159528,2018,Tennessee,Memphis,0,4
1158826,2018,Alabama,Wetumpka,2,2
1156480,2018,New York,Brooklyn,0,4
1157073,2018,New York,Albany,0,4
1156528,2018,California,Los Angeles,3,3
1156638,2018,Virginia,Virginia Beach,0,6
1157733,2018,Ohio,Lima,1,5
1155906,2018,Georgia,Atlanta,1,3
1155567,2018,Missouri,Saint Louis,1,5
1154998,2018,District of Columbia,Washington,0,4
1154558,2018,New York,Buffalo,2,2
1153997,2018,Illinois,Chicago,0,6
1153531,2018,Maryland,Baltimore,0,6
1153134,2018,Georgia,Ashburn,1,6
1153471,2018,New Jersey,Jersey City,0,5
1151584,2018,Maryland,Annapolis,5,0
1151355,2018,California,Oakland,1,3
1151527,2018,Texas,San Antonio,0,4
1151373,2018,Connecticut,Hartford,0,4
1149910,2018,Illinois,Chicago,0,6
1148468,2018,North Carolina,Sanford,1,5
1148678,2018,Florida,Punta Gorda,0,4
1148647,2018,Florida,Indiantown,0,4
1149173,2018,Florida,Palm Beach Gardens (Riviera Beach),1,3
1149463,2018,Indiana,Gary,1,3
1148596,2018,Ohio,Sandusky,0,5
1148042,2018,Kansas,Wichita,0,4
1147720,2018,Illinois,Chicago,1,4
1161366,2018,Tennessee,Covington,0,4
1147323,2018,Pennsylvania,Homestead (Munhall),1,3
1146968,2018,California,San Bernardino,1,3
1146760,2018,Louisiana,Morganza,0,4
1146547,2018,Illinois,Chicago,0,4
1145709,2018,California,Modesto,0,5
1145881,2018,Alabama,Huntsville,0,4
1144852,2018,Illinois,Bloomington,3,1
1143558,2018,Illinois,Chicago,2,3
1143135,2018,North Carolina,Charlotte,0,4
1142789,2018,New Jersey,Trenton,0,17
1143081,2018,Georgia,Macon,1,3
1143524,2018,Illinois,Chicago,0,4
1141645,2018,California,Union City,0,5
1141745,2018,New York,Buffalo,1,4
1141943,2018,California,Tracy,1,4
1141108,2018,Colorado,Westminster,1,3
1142145,2018,Pennsylvania,Philadelphia,0,4
1139320,2018,New York,Bronx,0,4
1139176,2018,Alabama,Montgomery,0,4
1138324,2018,Florida,Orlando,5,0
1137435,2018,California,Valley Village,0,6
1137586,2018,Indiana,Indianapolis (Lawrence),1,4
1137547,2018,Illinois,Aurora,0,7
1137600,2018,Florida,Bradenton,1,5
1137473,2018,Illinois,Chicago,1,5
1137848,2018,Illinois,Bloomington,2,2
1137737,2018,North Carolina,Kannapolis,0,4
1136928,2018,Massachusetts,Boston,0,4
1137402,2018,Pennsylvania,Philadelphia,1,4
1134378,2018,Florida,Jacksonville,3,1
1132408,2018,Texas,Dallas,0,5
1131909,2018,Illinois,Chicago,1,3
1131855,2018,Nebraska,Omaha,1,6
1132050,2018,New York,Buffalo,0,5
1129432,2018,South Carolina,Timmonsville,3,2
1126712,2018,Louisiana,Shreveport,0,4
1126434,2018,Colorado,Aurora,1,3
1124777,2018,Ohio,Cincinnati,0,4
1122728,2018,Indiana,Anderson,0,4
1121111,2018,Mississippi,Hazlehurst,1,7
1118785,2018,Texas,Santa Fe,10,13
1116705,2018,Texas,Ponder,4,1
1115110,2018,Maryland,Baltimore,0,4
1114725,2018,California,Los Angeles,2,2
1115051,2018,California,Stockton,3,2
1114402,2018,Mississippi,Byhalia,0,4
1114276,2018,Nebraska,Omaha,0,6
1113538,2018,New Jersey,Paulsboro,0,4
1113737,2018,Missouri,Saint Louis,0,4
1112948,2018,Oklahoma,Talihina,0,4
1111950,2018,Missouri,Saint Louis,0,4
1111649,2018,Nebraska,Omaha,0,4
1110399,2018,California,San Diego,0,5
1108856,2018,Oklahoma,Stillwater,0,4
1109322,2018,Tennessee,Memphis,2,4
1108879,2018,Georgia,Columbus,0,5
1110773,2018,North Carolina,Henderson,0,4
1109928,2018,Illinois,Chicago Heights,0,4
1106451,2018,Illinois,Chicago,1,4
1106432,2018,New York,Brooklyn,1,4
1106557,2018,Minnesota,Minneapolis,0,4
1105061,2018,Louisiana,New Orleans,0,5
1103454,2018,Florida,Pompano Beach,0,4
1103465,2018,District of Columbia,Washington,0,4
1103423,2018,Tennessee,Wartburg,0,4
1102808,2018,Washington,Seattle (Skyway),2,2
1103045,2018,North Carolina,Monroe,1,3
1102900,2018,Florida,West Palm Beach,1,3
1102559,2018,North Carolina,Maxton,0,5
1100691,2018,Arkansas,Pine Bluff,0,4
1100852,2018,Missouri,Saint Louis,3,1
1099516,2018,Michigan,Flint,0,4
1096826,2018,Tennessee,Antioch,4,3
1097700,2018,Louisiana,New Orleans,2,4
1096232,2018,Pennsylvania,Philadelphia,2,2
1096388,2018,California,San Francisco,1,5
1095043,2018,North Carolina,Asheville,3,3
1092279,2018,Louisiana,Shreveport,0,6
1088778,2018,California,Vallejo,0,4
1087153,2018,North Carolina,Hickory,1,3
1087021,2018,Florida,Miami,2,2
1086773,2018,Florida,Jacksonville,0,4
1086966,2018,Virginia,Virginia Beach,1,3
1084847,2018,Louisiana,New Orleans,2,2
1083552,2018,Texas,Houston,1,3
1082835,2018,Michigan,Saginaw,0,5
1083011,2018,Alabama,Mobile,1,4
1082273,2018,New Jersey,Asbury Park,0,5
1080234,2018,Texas,Plano,1,3
1080442,2018,New Jersey,Camden,0,4
1077180,2018,Utah,Salt Lake City (West Valley City),0,4
1074886,2018,California,San Francisco,0,5
1071427,2018,Kentucky,Louisville,0,7
1071381,2018,Illinois,Harvey,0,4
1078612,2018,Florida,Macclenny,0,4
1068615,2018,California,Modesto,0,4
1067061,2018,Indiana,South Bend,0,6
1067264,2018,Illinois,Champaign,1,3
1067296,2018,Michigan,Saginaw,1,4
1066594,2018,North Carolina,Wadesboro,3,1
1064514,2018,Alabama,Hurtsboro,2,2
1062466,2018,Illinois,Rockford,1,4
1061748,2018,New York,Brooklyn,1,3
1062123,2018,Florida,Miami,0,4
1059559,2018,Connecticut,Bridgeport,0,4
1057518,2018,Michigan,Detroit,4,0
1056240,2018,Florida,Palm Beach Gardens (Riviera Beach),1,3
1052372,2018,Texas,San Antonio,0,5
1052035,2018,Kansas,Kansas City,1,7
1051407,2018,Tennessee,Memphis,0,5
1051291,2018,Oklahoma,Oklahoma City,1,3
1049217,2018,Florida,Pompano Beach (Parkland),17,17
1049024,2018,Louisiana,New Orleans,2,3
1047761,2018,Michigan,Detroit,3,3
1046961,2018,Kentucky,Paintsville,4,0
1044234,2018,Florida,Lake Worth (Lantana),2,3
1043447,2018,Colorado,Colorado Springs,1,4
1042280,2018,Ohio,Cleveland (Garfield Heights),1,5
1040815,2018,Missouri,Saint Louis,0,4
1037529,2018,Pennsylvania,Melcroft,4,0
1037515,2018,Indiana,Indianapolis,2,2
1038429,2018,Pennsylvania,Reading,4,0
1037438,2018,Kentucky,Bowling Green,0,4
1037541,2018,California,Los Angeles,0,5
1035803,2018,District of Columbia,Washington,0,4
